,timestamp,Node 2,Node 9,Node 11,Node 12,Node 13,Node 21,Node 22,Node 23,Node 31,Node 32,Link 9,Link 10,Link 11,Link 12,Link 21,Link 22,Link 31,Link 110,Link 111,Link 112,Link 113,Link 121,Link 122,Pressure 2,Pressure 10,Pressure 11,Pressure 12,Pressure 13,Pressure 21,Pressure 22,Pressure 23,Pressure 31,Pressure 32
0,2017-01-01 00:00:00,248.4,-403.2,18.0,21.6,14.4,25.2,28.8,18.0,14.4,14.4,403.2,403.2,18.0,10.8,64.8,21.6,10.8,-248.4,115.2,-10.8,-3.6,25.2,3.6,36.576,93.633,84.143,82.311,83.772,83.682,83.88,85.335,82.986,79.217
1,2017-01-01 00:30:00,262.8,-399.6,18.0,18.0,10.8,21.6,25.2,14.4,14.4,10.8,399.6,399.6,18.0,3.6,64.8,21.6,10.8,-262.8,111.6,-18.0,-7.2,25.2,3.6,37.242,94.17,84.814,82.979,84.486,84.494,84.652,86.113,83.831,80.045
2,2017-01-01 01:00:00,273.6,-396.0,14.4,18.0,10.8,21.6,25.2,10.8,14.4,10.8,396.0,396.0,14.4,3.6,68.4,21.6,10.8,-273.6,111.6,-21.6,-7.2,25.2,0.0,37.952,94.771,85.564,83.69,85.208,85.31,85.435,86.895,84.695,80.855
3,2017-01-01 01:30:00,280.8,-392.4,10.8,18.0,10.8,18.0,21.6,10.8,10.8,10.8,392.4,392.4,10.8,-0.0,68.4,21.6,10.8,-280.8,108.0,-25.2,-10.8,21.6,-0.0,38.685,95.372,86.315,84.424,85.95,86.176,86.277,87.731,85.624,81.713
4,2017-01-01 02:00:00,288.0,-388.8,10.8,14.4,7.2,18.0,18.0,10.8,10.8,10.8,388.8,388.8,10.8,-3.6,68.4,21.6,10.8,-288.0,108.0,-28.8,-10.8,21.6,-0.0,39.443,95.965,87.055,85.184,86.722,87.004,87.098,88.555,86.498,82.527
5,2017-01-01 02:30:00,284.4,-385.2,10.8,14.4,7.2,18.0,18.0,10.8,10.8,10.8,385.2,385.2,10.8,-3.6,68.4,21.6,10.8,-284.4,108.0,-28.8,-10.8,21.6,0.0,40.22,96.529,87.761,85.959,87.497,87.726,87.863,89.32,87.192,83.29
6,2017-01-01 03:00:00,284.4,-381.6,10.8,14.4,7.2,18.0,18.0,10.8,10.8,7.2,381.6,381.6,10.8,-3.6,64.8,21.6,10.8,-284.4,104.4,-28.8,-10.8,21.6,-0.0,40.988,97.094,88.467,86.728,88.263,88.479,88.626,90.084,87.954,84.067
7,2017-01-01 03:30:00,277.2,-378.0,10.8,14.4,7.2,18.0,18.0,10.8,10.8,10.8,378.0,378.0,10.8,-3.6,64.8,21.6,10.8,-277.2,104.4,-25.2,-10.8,21.6,0.0,41.752,97.59,89.087,87.491,89.024,89.111,89.341,90.804,88.594,84.768
8,2017-01-01 04:00:00,266.4,-374.4,10.8,18.0,10.8,18.0,18.0,10.8,10.8,10.8,374.4,374.4,10.8,0.0,64.8,21.6,10.8,-266.4,104.4,-25.2,-10.8,21.6,0.0,42.497,98.117,89.746,88.234,89.757,89.831,90.031,91.486,89.335,85.456
9,2017-01-01 04:30:00,252.0,-374.4,14.4,18.0,10.8,18.0,21.6,14.4,10.8,14.4,374.4,374.4,14.4,3.6,64.8,21.6,10.8,-252.0,104.4,-18.0,-7.2,21.6,3.6,43.209,98.525,90.256,88.945,90.454,90.357,90.629,92.091,89.813,86.007
10,2017-01-01 05:00:00,230.4,-370.8,18.0,18.0,14.4,21.6,25.2,18.0,14.4,14.4,370.8,370.8,18.0,10.8,57.6,21.6,7.2,-230.4,104.4,-7.2,-3.6,21.6,3.6,43.882,98.915,90.745,89.615,91.072,90.774,91.18,92.64,90.165,86.504
11,2017-01-01 05:30:00,208.8,-367.2,21.6,21.6,14.4,21.6,28.8,18.0,14.4,14.4,367.2,367.2,21.6,10.8,57.6,21.6,7.2,-208.8,104.4,-0.0,-3.6,21.6,7.2,44.498,99.296,91.221,90.229,91.656,91.312,91.754,93.205,90.706,87.04
12,2017-01-01 06:00:00,172.8,-367.2,28.8,25.2,18.0,32.4,36.0,21.6,18.0,18.0,367.2,367.2,28.8,18.0,50.4,21.6,7.2,-172.8,108.0,18.0,0.0,25.2,10.8,45.063,99.488,91.462,90.79,92.083,91.424,92.15,93.605,90.686,87.213
