timestamp,Node 11,Link 21,Link 22,Pressure 10
2017-01-01 00:00:00,-1.2302118654220766,13.025118599228291,0.3696001234946405,-2.552556738906474
2017-01-01 00:30:00,-1.5984871645625256,13.93341738189531,-0.4905744465938432,-2.4847006761784765
2017-01-01 01:00:00,-1.5984871645625256,13.93341738189531,-0.060487161549601556,-2.4104983629795145
2017-01-01 01:30:00,-1.9667624637029748,13.93341738189531,-0.060487161549601556,-2.331658405205618
2017-01-01 02:00:00,-1.9667624637029748,14.841716164562333,-0.060487161549601556,-2.259164697902686
2017-01-01 02:30:00,-1.9667624637029748,14.841716164562333,-0.060487161549601556,-2.1854505578168757
2017-01-01 03:00:00,-1.9667624637029748,13.93341738189531,-0.4905744465938432,-2.1164961055842864
2017-01-01 03:30:00,-1.9667624637029748,13.93341738189531,-0.4905744465938432,-2.0486400428562894
2017-01-01 04:00:00,-1.9667624637029748,13.025118599228291,-0.4905744465938432,-1.9860318410946665
2017-01-01 04:30:00,-1.5984871645625256,13.025118599228291,-0.4905744465938432,-1.9275731107948268
2017-01-01 05:00:00,-1.2302118654220766,12.11681981656127,-0.4905744465938432,-1.8804644053757482
2017-01-01 05:30:00,-0.8619365662816278,10.300222251227227,-0.060487161549601556,-1.8348202192961245
2017-01-01 06:00:00,-0.8619365662816278,9.391923468560206,-0.060487161549601556,-1.7982072358097951
2017-01-01 06:30:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.7371198273402477
2017-01-01 07:00:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.24674993518000538
2017-01-01 07:30:00,0.2428893311397192,0.30893564188999867,-0.060487161549601556,0.08113720654350755
2017-01-01 08:00:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,-0.12792292916343417
2017-01-01 08:30:00,0.6111646302801683,0.30893564188999867,0.3696001234946405,-0.5071113948035219
2017-01-01 09:00:00,0.9794399294206174,0.30893564188999867,1.2297746935831242,-0.8496868769572802
2017-01-01 09:30:00,0.9794399294206174,0.30893564188999867,1.2297746935831242,-0.9231569304865155
2017-01-01 10:00:00,0.9794399294206174,0.30893564188999867,0.3696001234946405,-1.0006544121992473
2017-01-01 10:30:00,0.9794399294206174,0.30893564188999867,0.7996874085388821,-1.1536966831721043
2017-01-01 11:00:00,0.9794399294206174,0.30893564188999867,0.3696001234946405,-0.9068031311959549
2017-01-01 11:30:00,0.9794399294206174,0.30893564188999867,0.7996874085388821,-0.8903272886271059
2017-01-01 12:00:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.4167993688705759
2017-01-01 12:30:00,0.2428893311397192,0.30893564188999867,0.7996874085388821,-0.43095638915195666
2017-01-01 13:00:00,0.2428893311397192,-0.5993631407770224,-0.060487161549601556,-0.06860989591558132
2017-01-01 13:30:00,0.2428893311397192,-1.5076619234440434,-0.4905744465938432,0.0690549219930183
2017-01-01 14:00:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.31802320970006087
2017-01-01 14:30:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.27713871147366015
2017-01-01 15:00:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.47802194753532246
2017-01-01 15:30:00,-0.4936612671411787,-1.5076619234440434,-0.4905744465938432,0.5785856088444411
2017-01-01 16:00:00,-0.12538596800072993,-1.5076619234440434,-0.4905744465938432,0.5356263748871471
2017-01-01 16:30:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.421515909688086
2017-01-01 17:00:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.47985259670963726
2017-01-01 17:30:00,-0.4936612671411787,0.30893564188999867,-0.060487161549601556,0.32717645557164365
2017-01-01 18:00:00,-0.12538596800072993,0.30893564188999867,-0.4905744465938432,0.24516337256226553
2017-01-01 18:30:00,-0.12538596800072993,-0.5993631407770224,0.3696001234946405,0.10444747269647107
2017-01-01 19:00:00,-0.12538596800072993,0.30893564188999867,0.3696001234946405,-0.033095301933840186
2017-01-01 19:30:00,0.2428893311397192,0.30893564188999867,-0.060487161549601556,-0.1557487966130458
2017-01-01 20:00:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.15770148906564896
2017-01-01 20:30:00,0.6111646302801683,1.2172344245570195,0.3696001234946405,-0.23800596617899888
2017-01-01 21:00:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.09130994567710485
2017-01-01 21:30:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.13825346078218229
2017-01-01 22:00:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.2821424858834582
2017-01-01 22:30:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.516099450361105
2017-01-01 23:00:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.7151520372484508
2017-01-01 23:30:00,-1.2302118654220766,-0.5993631407770224,-1.350749016682327,1.0047607366253173
2017-01-02 00:00:00,-1.2302118654220766,-0.5993631407770224,-1.350749016682327,1.1741568068887367
2017-01-02 00:30:00,-1.5984871645625256,-0.5993631407770224,-1.350749016682327,1.2921726569930059
2017-01-02 01:00:00,-1.5984871645625256,-0.5993631407770224,-1.350749016682327,1.4100664638189866
2017-01-02 01:30:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.5114844280761204
2017-01-02 02:00:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.554077532198551
2017-01-02 02:30:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.585076524883644
2017-01-02 03:00:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.576899625238363
2017-01-02 03:30:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.5469990220578598
2017-01-02 04:00:00,-1.9667624637029748,-1.5076619234440434,-1.780836301726569,1.48915050814946
2017-01-02 04:30:00,-1.5984871645625256,-1.5076619234440434,-1.350749016682327,1.4378923312685983
2017-01-02 05:00:00,-1.2302118654220766,-0.5993631407770224,-1.350749016682327,1.312553884467063
2017-01-02 05:30:00,-0.8619365662816278,-0.5993631407770224,-1.350749016682327,1.1322959624360327
2017-01-02 06:00:00,-0.8619365662816278,-0.5993631407770224,-0.9206617316380852,0.9373928470104717
2017-01-02 06:30:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.6525438354868264
2017-01-02 07:00:00,-0.4936612671411787,-0.5993631407770224,-0.4905744465938432,0.44360574305817124
2017-01-02 07:30:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,0.06612588331411354
2017-01-02 08:00:00,0.2428893311397192,0.30893564188999867,-0.060487161549601556,-0.05616148153022876
2017-01-02 08:30:00,-0.12538596800072993,0.30893564188999867,0.3696001234946405,-0.11486429838664335
2017-01-02 09:00:00,0.6111646302801683,1.2172344245570195,0.7996874085388821,-0.6351347937273888
2017-01-02 09:30:00,0.9794399294206174,0.30893564188999867,0.7996874085388821,-0.5849750063511169
2017-01-02 10:00:00,0.9794399294206174,0.30893564188999867,0.7996874085388821,-0.8535922618624883
2017-01-02 10:30:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.6291546730912875
2017-01-02 11:00:00,0.9794399294206174,0.30893564188999867,0.3696001234946405,-0.6594214061066539
2017-01-02 11:30:00,0.6111646302801683,0.30893564188999867,0.3696001234946405,-0.5466534169687577
2017-01-02 12:00:00,0.6111646302801683,0.30893564188999867,-0.060487161549601556,-0.3366169350355143
2017-01-02 12:30:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.33283359340859286
2017-01-02 13:00:00,0.2428893311397192,-0.5993631407770224,-0.060487161549601556,-0.07666475228257243
2017-01-02 13:30:00,0.2428893311397192,-0.5993631407770224,-0.060487161549601556,0.08003881703891762
2017-01-02 14:00:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.2341794775163662
2017-01-02 14:30:00,-0.4936612671411787,-0.5993631407770224,-0.060487161549601556,0.2882446497978461
2017-01-02 15:00:00,-0.12538596800072993,0.30893564188999867,-0.4905744465938432,0.395886821247656
2017-01-02 15:30:00,-0.12538596800072993,-0.5993631407770224,-0.4905744465938432,0.4045518940060871
2017-01-02 16:00:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.363789439057973
2017-01-02 16:30:00,-0.4936612671411787,-1.5076619234440434,-0.060487161549601556,0.2923941212596309
2017-01-02 17:00:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.16839815051926038
2017-01-02 17:30:00,-0.12538596800072993,0.30893564188999867,-0.060487161549601556,0.15936694792596595
2017-01-02 18:00:00,-0.12538596800072993,-0.5993631407770224,-0.060487161549601556,0.11799427658641358
2017-01-02 18:30:00,0.2428893311397192,0.30893564188999867,-0.060487161549601556,0.0011988592650209343
2017-01-02 19:00:00,0.2428893311397192,0.30893564188999867,0.7996874085388821,-0.26766248280292704
2017-01-02 19:30:00,0.2428893311397192,-0.5993631407770224,-0.060487161549601556,-0.21860108493124517
2017-01-02 20:00:00,0.2428893311397192,0.30893564188999867,0.3696001234946405,-0.23715166323098566
2017-01-02 20:30:00,0.2428893311397192,1.2172344245570195,0.7996874085388821,-0.24728125532887
