,timestamp,Node 2,Node 9,Node 11,Node 12,Node 13,Node 21,Node 22,Node 23,Node 31,Node 32,Link 9,Link 10,Link 11,Link 12,Link 21,Link 22,Link 31,Link 110,Link 111,Link 112,Link 113,Link 121,Link 122,Pressure 2,Pressure 10,Pressure 11,Pressure 12,Pressure 13,Pressure 21,Pressure 22,Pressure 23,Pressure 31,Pressure 32
0,2017-01-01 00:00:00,270.0,-428.4,25.2,21.6,14.4,18.0,28.8,21.6,14.4,18.0,428.4,428.4,25.2,14.4,68.4,21.6,14.4,-270.0,111.6,-14.4,0.0,28.8,0.0,36.576,89.1,84.321,82.338,83.793,84.221,83.922,85.316,83.109,79.341
1,2017-01-01 00:30:00,295.2,-424.8,21.6,18.0,10.8,14.4,25.2,18.0,10.8,14.4,424.8,424.8,21.6,7.2,68.4,21.6,14.4,-295.2,108.0,-25.2,-3.6,28.8,-3.6,37.299,89.783,85.081,83.068,84.58,85.13,84.749,86.136,84.056,80.207
2,2017-01-01 01:00:00,302.4,-421.2,18.0,14.4,10.8,14.4,21.6,18.0,10.8,10.8,421.2,421.2,18.0,3.6,68.4,21.6,14.4,-302.4,108.0,-28.8,-7.2,25.2,-3.6,38.089,90.503,85.88,83.861,85.379,85.978,85.585,86.959,84.967,81.088
3,2017-01-01 01:30:00,313.2,-414.0,18.0,14.4,7.2,10.8,21.6,14.4,7.2,10.8,414.0,414.0,18.0,-0.0,72.0,25.2,18.0,-313.2,108.0,-32.4,-10.8,25.2,-7.2,38.899,91.234,86.693,84.674,86.198,86.909,86.454,87.82,85.999,82.046
4,2017-01-01 02:00:00,313.2,-410.4,14.4,10.8,7.2,10.8,18.0,14.4,7.2,10.8,410.4,410.4,14.4,-0.0,72.0,25.2,18.0,-313.2,104.4,-32.4,-10.8,25.2,-7.2,39.737,91.961,87.5,85.513,87.038,87.76,87.302,88.668,86.833,82.89
5,2017-01-01 02:30:00,313.2,-406.8,18.0,14.4,7.2,10.8,18.0,10.8,7.2,10.8,406.8,406.8,18.0,-3.6,68.4,25.2,18.0,-313.2,104.4,-36.0,-10.8,25.2,-7.2,40.579,92.64,88.255,86.355,87.883,88.604,88.183,89.55,87.737,83.815
6,2017-01-01 03:00:00,309.6,-403.2,18.0,10.8,7.2,7.2,18.0,14.4,7.2,10.8,403.2,403.2,18.0,-3.6,68.4,21.6,18.0,-309.6,104.4,-32.4,-10.8,25.2,-7.2,41.423,93.306,88.995,87.197,88.723,89.377,88.993,90.369,88.485,84.604
7,2017-01-01 03:30:00,302.4,-399.6,18.0,10.8,7.2,10.8,18.0,14.4,7.2,10.8,399.6,399.6,18.0,-0.0,68.4,25.2,18.0,-302.4,100.8,-32.4,-10.8,25.2,-7.2,42.252,93.956,89.718,88.024,89.548,90.131,89.797,91.168,89.264,85.37
8,2017-01-01 04:00:00,284.4,-396.0,21.6,14.4,10.8,14.4,18.0,14.4,10.8,10.8,396.0,396.0,21.6,3.6,64.8,21.6,14.4,-284.4,100.8,-25.2,-7.2,25.2,-3.6,43.06,94.465,90.284,88.826,90.346,90.689,90.527,91.915,89.789,86.018
9,2017-01-01 04:30:00,270.0,-392.4,21.6,18.0,10.8,14.4,21.6,18.0,10.8,10.8,392.4,392.4,21.6,7.2,64.8,21.6,14.4,-270.0,104.4,-21.6,-3.6,25.2,-3.6,43.822,95.073,90.96,89.584,91.094,91.349,91.233,92.637,90.4,86.686
